objetID,route,longueur,depPrD,xD,yD,zD,depPrF,xF,yF,zF,anneeMesureTrafic,TMJA,geopoint_depart,geopoint_fin,TMJA_avg,TMJA_actualise,count
,N0090,2340,73,975568.98,6493026.89,0,73,977309.18,6494413.64,0.0,2017,13918.0,POINT(6.528571 45.481275),POINT(6.551622 45.493047),15273.460317460318,13918.0,63
,N0090,172,73,977309.18,6494413.64,0,73,977393.72,6494564.08,0.0,2017,13918.0,POINT(6.551622 45.493047),POINT(6.552790 45.494366),15273.460317460318,13918.0,63
,N0090,78,73,977393.72,6494564.08,0,73,977432.65,6494631.97,0.0,2017,13918.0,POINT(6.552790 45.494366),POINT(6.553327 45.494961),15273.460317460318,13918.0,63
,N0090,115,73,977432.65,6494631.97,0,73,977502.21,6494723.62,0.0,2017,13918.0,POINT(6.553327 45.494961),POINT(6.554270 45.495757),15273.460317460318,13918.0,63
,N0090,524,73,977502.21,6494723.62,0,73,977828.85,6495093.57,0.0,2017,13918.0,POINT(6.554270 45.495757),POINT(6.558661 45.498953),15273.460317460318,13918.0,63
,N0090,285.2,73,977828.85,6495093.57,0,73,978014.64,6495324.08,0.0,2017,13918.0,POINT(6.558661 45.498953),POINT(6.561171 45.500951),15273.460317460318,13918.0,63
,N0090,1068.3,73,978014.64,6495324.08,0,73,978278.14,6496325.85,0.0,2017,13918.0,POINT(6.561171 45.500951),POINT(6.565120 45.509855),15273.460317460318,13918.0,63
,N0090,230.5,73,978278.14,6496325.85,0,73,978305.4,6496547.75,0.0,2017,13918.0,POINT(6.565120 45.509855),POINT(6.565597 45.511840),15273.460317460318,13918.0,63
,N0090,33,73,978305.4,6496547.75,0,73,978325.43,6496597.16,0.0,2017,13918.0,POINT(6.565597 45.511840),POINT(6.565882 45.512277),15273.460317460318,13918.0,63
,N0090,229,73,978325.43,6496597.16,0,73,978413.47,6496809.03,0.0,2017,13918.0,POINT(6.565882 45.512277),POINT(6.567131 45.514147),15273.460317460318,13918.0,63
,N0090,857,73,980709.87,6498736.57,0,73,981128.09,6499474.23,0.0,2017,13020.0,POINT(6.597637 45.530548),POINT(6.603421 45.537012),15273.460317460318,13020.0,63
,N0090,366,73,981128.09,6499474.23,0,73,981181.71,6499834.59,0.0,2017,13020.0,POINT(6.603421 45.537012),POINT(6.604318 45.540231),15273.460317460318,13020.0,63
,N0090,149,73,981181.71,6499834.59,0,73,981285.97,6499935.51,0.0,2017,13020.0,POINT(6.604318 45.540231),POINT(6.605712 45.541096),15273.460317460318,13020.0,63
,N0090,4703,73,981285.97,6499935.51,0,73,985056.21,6501626.47,0.0,2017,13020.0,POINT(6.605712 45.541096),POINT(6.654975 45.554747),15273.460317460318,13020.0,63
,N0090,4287,73,985056.21,6501626.47,0,73,988856.55,6503292.79,0.0,2017,10283.0,POINT(6.654975 45.554747),POINT(6.704634 45.568141),15273.460317460318,10283.0,63
,N0090,114,73,988856.55,6503292.79,0,73,988970.46,6503293.15,0.0,2017,10283.0,POINT(6.704634 45.568141),POINT(6.706093 45.568096),15273.460317460318,10283.0,63
,N0090,525,73,988970.46,6503293.15,0,73,989491.62,6503325.27,0.0,2017,10283.0,POINT(6.706093 45.568096),POINT(6.712786 45.568165),15273.460317460318,10283.0,63
,N0090,73,73,989491.62,6503325.27,0,73,989562.6,6503342.33,0.0,2017,10283.0,POINT(6.712786 45.568165),POINT(6.713705 45.568288),15273.460317460318,10283.0,63
,N0090,5971,73,989562.6,6503342.33,0,73,992898.35,6507968.46,0.0,2017,10283.0,POINT(6.713705 45.568288),POINT(6.759245 45.608478),15273.460317460318,10283.0,63
,N0094,307,5,944881.81,6389544.93,0,5,945130.42,6389726.43,0.0,2017,20678.0,POINT(6.084333 44.561933),POINT(6.087550 44.563478),9930.99107142857,20678.0,112
,N0094,1778,5,945130.42,6389726.43,0,5,946593.24,6390644.86,0.0,2017,20678.0,POINT(6.087550 44.563478),POINT(6.106411 44.571224),9930.99107142857,20678.0,112
,N0094,9846,5,946593.24,6390644.86,0,5,955709.17,6389660.56,0.0,2017,13147.0,POINT(6.106411 44.571224),POINT(6.220617 44.559083),9930.99107142857,13147.0,112
,N0094,8392,5,955709.17,6389660.56,0,5,963277.29,6386802.65,0.0,2017,15426.0,POINT(6.220617 44.559083),POINT(6.314316 44.530558),9930.99107142857,15426.0,112
,N0094,827,5,963277.29,6386802.65,0,5,964003.06,6386900.64,0.0,2017,15426.0,POINT(6.314316 44.530558),POINT(6.323493 44.531165),9930.99107142857,15426.0,112
,N0094,4029,5,964003.06,6386900.64,0,5,967509.77,6386935.42,0.0,2017,15426.0,POINT(6.323493 44.531165),POINT(6.367604 44.530141),9930.99107142857,15426.0,112
,N0094,265,5,967509.77,6386935.42,0,5,967766.97,6386996.41,0.0,2017,15426.0,POINT(6.367604 44.530141),POINT(6.370871 44.530591),9930.99107142857,15426.0,112
,N0094,2006,5,967766.97,6386996.41,0,5,969464.86,6387502.71,0.0,2017,15426.0,POINT(6.370871 44.530591),POINT(6.392493 44.534490),9930.99107142857,15426.0,112
,N0094,384,5,969464.86,6387502.71,0,5,969701.33,6387201.98,0.0,2017,15426.0,POINT(6.392493 44.534490),POINT(6.395304 44.531694),9930.99107142857,15426.0,112
,N0094,770,5,969701.33,6387201.98,0,5,970207.61,6386632.67,0.0,2017,15426.0,POINT(6.395304 44.531694),POINT(6.401361 44.526377),9930.99107142857,15426.0,112
,N0094,2343,5,970207.61,6386632.67,0,5,972420.61,6387163.88,0.0,2017,14598.0,POINT(6.401361 44.526377),POINT(6.429473 44.530294),9930.99107142857,14598.0,112
,N0094,1134,5,972420.61,6387163.88,0,5,973512.11,6387410.85,0.0,2017,14598.0,POINT(6.429473 44.530294),POINT(6.443332 44.532087),9930.99107142857,14598.0,112
,N0094,473,5,973512.11,6387410.85,0,5,973981.83,6387456.47,0.0,2017,14598.0,POINT(6.443332 44.532087),POINT(6.449263 44.532313),9930.99107142857,14598.0,112
,N0094,1336,5,973981.83,6387456.47,0,5,975270.71,6387742.62,0.0,2017,14598.0,POINT(6.449263 44.532313),POINT(6.465627 44.534379),9930.99107142857,14598.0,112
,N0094,2254,5,975270.71,6387742.62,0,5,976736.09,6389368.52,0.0,2017,14598.0,POINT(6.465627 44.534379),POINT(6.484955 44.548421),9930.99107142857,14598.0,112
,N0094,1827,5,978817.48,6393759.32,0,5,979694.65,6395258.27,0.0,2017,9674.0,POINT(6.513590 44.587080),POINT(6.525472 44.600209),9930.99107142857,9674.0,112
,N0094,1124,5,979694.65,6395258.27,0,5,979945.94,6396321.11,0.0,2017,9674.0,POINT(6.525472 44.600209),POINT(6.529234 44.609667),9930.99107142857,9674.0,112
,N0094,9904,5,979945.94,6396321.11,0,5,986443.5,6402828.6,0.0,2017,9674.0,POINT(6.529234 44.609667),POINT(6.614787 44.665546),9930.99107142857,9674.0,112
,N0094,9929,5,986443.5,6402828.6,0,5,983279.23,6411798.56,0.0,2017,6483.0,POINT(6.614787 44.665546),POINT(6.580039 44.747515),9930.99107142857,6483.0,112
,N0094,168,5,983279.23,6411798.56,0,5,983208.73,6411948.82,0.0,2017,6483.0,POINT(6.580039 44.747515),POINT(6.579236 44.748896),9930.99107142857,6483.0,112
,N0094,5488,5,983208.73,6411948.82,0,5,981660.87,6416923.75,0.0,2017,6483.0,POINT(6.579236 44.748896),POINT(6.562535 44.794270),9930.99107142857,6483.0,112
,N0094,85,5,981660.87,6416923.75,0,5,981658.61,6417008.09,0.0,2017,12675.0,POINT(6.562535 44.794270),POINT(6.562554 44.795029),9930.99107142857,12675.0,112
,N0094,381,5,981658.61,6417008.09,0,5,981779.12,6417357.22,0.0,2017,12675.0,POINT(6.562554 44.795029),POINT(6.564276 44.798120),9930.99107142857,12675.0,112
,N0094,1501,5,981779.12,6417357.22,0,5,982061.73,6417971.39,0.0,2017,12675.0,POINT(6.564276 44.798120),POINT(6.568197 44.803529),9930.99107142857,12675.0,112
,N0094,914,5,982061.73,6417971.39,0,5,982502.23,6418632.64,0.0,2017,12675.0,POINT(6.568197 44.803529),POINT(6.574140 44.809297),9930.99107142857,12675.0,112
,N0094,2528,5,982502.23,6418632.64,0,5,983035.82,6420969.07,0.0,2017,12675.0,POINT(6.574140 44.809297),POINT(6.582222 44.830093),9930.99107142857,12675.0,112
,N0094,1737,5,983035.82,6420969.07,0,5,983011.26,6422623,0.0,2017,12675.0,POINT(6.582222 44.830093),POINT(6.582860 44.844979),9930.99107142857,12675.0,112
,N0094,7108,5,983011.26,6422623,0,5,986485.72,6428316.56,0.0,2017,12675.0,POINT(6.582860 44.844979),POINT(6.630096 44.894759),9930.99107142857,12675.0,112
,N0094,6,5,986485.72,6428316.56,0,5,986483.64,6428322.19,0.0,2017,6012.0,POINT(6.630096 44.894759),POINT(6.630073 44.894810),9930.99107142857,6012.0,112
,N0094,160,5,986483.64,6428322.19,0,5,986429.61,6428472.04,0.0,2017,6012.0,POINT(6.630073 44.894810),POINT(6.629477 44.896180),9930.99107142857,6012.0,112
,N0094,1384,5,986429.61,6428472.04,0,5,986316.73,6429499.25,0.0,2017,6012.0,POINT(6.629477 44.896180),POINT(6.628646 44.905466),9930.99107142857,6012.0,112
,N0094,362,5,986316.73,6429499.25,0,5,986661.67,6429442.47,0.0,2017,2666.0,POINT(6.628646 44.905466),POINT(6.632978 44.904812),9930.99107142857,2666.0,112
,N0094,550,5,986661.67,6429442.47,0,5,987108.67,6429207.47,0.0,2017,2666.0,POINT(6.632978 44.904812),POINT(6.638498 44.902513),9930.99107142857,2666.0,112
,N0094,410,5,987108.67,6429207.47,0,5,987506.14,6429111.26,0.0,2017,2666.0,POINT(6.638498 44.902513),POINT(6.643472 44.901483),9930.99107142857,2666.0,112
,N0094,511,5,987506.14,6429111.26,0,5,987947.67,6429315.29,0.0,2017,8840.0,POINT(6.643472 44.901483),POINT(6.649179 44.903135),9930.99107142857,8840.0,112
,N0094,10151,5,987947.67,6429315.29,0,5,993332.45,6432477.13,0.0,2017,6304.0,POINT(6.649179 44.903135),POINT(6.719206 44.929310),9930.99107142857,6304.0,112
,N0094,857,5,993332.45,6432477.13,0,5,994047.64,6432926.11,0.0,2017,3408.0,POINT(6.719206 44.929310),POINT(6.728530 44.933044),9930.99107142857,3408.0,112
,N0094,894,5,994047.64,6432926.11,0,5,994865.22,6433015.58,0.0,2017,3306.0,POINT(6.728530 44.933044),POINT(6.738935 44.933501),9930.99107142857,3306.0,112
,N0094,72,5,994865.22,6433015.58,0,5,994936.02,6433028.27,0.0,2017,3306.0,POINT(6.738935 44.933501),POINT(6.739839 44.933585),9930.99107142857,3306.0,112
,N0094,498,5,994936.02,6433028.27,0,5,995310.7,6433295.22,0.0,2017,3306.0,POINT(6.739839 44.933585),POINT(6.744743 44.935826),9930.99107142857,3306.0,112
,N0100,864,30,828652.19,6316985.69,0,30,829507,6317056.38,0.0,2017,19579.0,POINT(4.602445 43.940125),POINT(4.613107 43.940605),22700.64285714286,19579.0,14
,N0100,1434,30,829507.0,6317056.38,0,30,830678.02,6317816.54,0.0,2017,19579.0,POINT(4.613107 43.940605),POINT(4.627884 43.947228),22700.64285714286,19579.0,14
,N0100,2371,30,830678.02,6317816.54,0,30,832783.79,6318837.84,0.0,2017,19579.0,POINT(4.627884 43.947228),POINT(4.654375 43.956024),22700.64285714286,19579.0,14
,N0100,6858,30,832783.79,6318837.84,0,30,838945.21,6319280.51,0.0,2017,20751.0,POINT(4.654375 43.956024),POINT(4.731238 43.958818),22700.64285714286,20751.0,14
,N0100,1379,30,838945.21,6319280.51,0,30,840292.04,6319222.96,0.0,2017,20751.0,POINT(4.731238 43.958818),POINT(4.747998 43.958033),22700.64285714286,20751.0,14
,N0100,1363,30,840292.04,6319222.96,0,30,841237.04,6318444.22,0.0,2017,40679.0,POINT(4.747998 43.958033),POINT(4.759552 43.950838),22700.64285714286,40679.0,14
,N0102,1049,7,834415.54,6385101.14,0,7,833815.36,6385112.55,0.0,2017,14923.0,POINT(4.692391 44.552021),POINT(4.684840 44.552239),10191.064220183487,14923.0,109
,N0102,345,7,833815.36,6385112.55,0,7,833617.94,6384830.34,0.0,2017,14923.0,POINT(4.684840 44.552239),POINT(4.682279 44.549737),10191.064220183487,14923.0,109
,N0102,1570,7,833617.94,6384830.34,0,7,832507.93,6384088.31,0.0,2017,14923.0,POINT(4.682279 44.549737),POINT(4.668111 44.543270),10191.064220183487,14923.0,109
,N0102,611,7,826228.64,6386709.7,0,7,825811.26,6387149.16,0.0,2017,11601.0,POINT(4.589749 44.568030),POINT(4.584604 44.572061),10191.064220183487,11601.0,109
,N0102,5944,7,825811.26,6387149.16,0,7,821294.54,6388034.12,0.0,2017,11601.0,POINT(4.584604 44.572061),POINT(4.527946 44.580828),10191.064220183487,11601.0,109
,N0102,627,7,821294.54,6388034.12,0,7,820880.82,6387632.62,0.0,2017,11601.0,POINT(4.527946 44.580828),POINT(4.522638 44.577286),10191.064220183487,11601.0,109
,N0102,862,7,820880.82,6387632.62,0,7,820157.43,6387180.86,0.0,2017,11601.0,POINT(4.522638 44.577286),POINT(4.513419 44.573345),10191.064220183487,11601.0,109
,N0102,387,7,820157.43,6387180.86,0,7,819820.02,6387006,0.0,2017,11601.0,POINT(4.513419 44.573345),POINT(4.509129 44.571829),10191.064220183487,11601.0,109
,N0102,1753,7,819820.02,6387006,0,7,818689.5,6386024.94,0.0,2017,11601.0,POINT(4.509129 44.571829),POINT(4.494659 44.563192),10191.064220183487,11601.0,109
,N0102,682,7,818689.5,6386024.94,0,7,818076.9,6386064.54,0.0,2017,11601.0,POINT(4.494659 44.563192),POINT(4.486956 44.563653),10191.064220183487,11601.0,109
,N0102,687,7,818076.9,6386064.54,0,7,817403.78,6386029.07,0.0,2017,11601.0,POINT(4.486956 44.563653),POINT(4.478473 44.563447),10191.064220183487,11601.0,109
,N0102,665,7,817403.78,6386029.07,0,7,816753.75,6385964.54,0.0,2017,11601.0,POINT(4.478473 44.563447),POINT(4.470274 44.562976),10191.064220183487,11601.0,109
,N0102,805,7,816753.75,6385964.54,0,7,816114.5,6386424.86,0.0,2017,11601.0,POINT(4.470274 44.562976),POINT(4.462333 44.567226),10191.064220183487,11601.0,109
,N0102,327,7,816114.5,6386424.86,0,7,815926.27,6386682.14,0.0,2017,11601.0,POINT(4.462333 44.567226),POINT(4.460023 44.569573),10191.064220183487,11601.0,109
,N0102,3550,7,809997.69,6392623.11,0,7,808217.42,6395360.33,0.0,2017,18464.0,POINT(4.386686 44.624010),POINT(4.364843 44.648928),10191.064220183487,18464.0,109
,N0102,1753,7,808217.42,6395360.33,0,7,806750.19,6394776.32,0.0,2017,10561.0,POINT(4.364843 44.648928),POINT(4.346217 44.643898),10191.064220183487,10561.0,109
